algorithm,run_id,seed,generation,evaluations,population_size,feasible_count,feasible_fraction,mean_total_constraint_violation,max_total_constraint_violation,non_dominated_count,hv_against_zero_reference,max_social_reliability,max_economic_efficiency,max_ecological_security,data_status
IA-NSGA-III,5,1809040,16,768,48,48,1.0,0.0,0.0,20,0.3760160158386166,0.6800497934307014,0.7244373160509158,0.7694020836352957,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,17,816,48,48,1.0,0.0,0.0,19,0.37849374295210275,0.6800497934307014,0.7277895340234555,0.7694020836352957,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,18,864,48,48,1.0,0.0,0.0,24,0.380007511812454,0.6800497934307014,0.7295409449572167,0.7694020836352957,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,19,912,48,48,1.0,0.0,0.0,18,0.39322448960724943,0.6891588313863918,0.7453336092724678,0.7694020836352957,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,20,960,48,48,1.0,0.0,0.0,13,0.40249858529501376,0.6959369702338225,0.7504699023511915,0.7757798894599225,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,21,1008,48,48,1.0,0.0,0.0,20,0.4257688975849049,0.7144729968933986,0.769822174847361,0.7834375580636339,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,22,1056,48,48,1.0,0.0,0.0,19,0.43663851198106884,0.7245638507080241,0.7752183851775053,0.7874418148274545,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,23,1104,48,48,1.0,0.0,0.0,14,0.4381526362260454,0.7245638507080241,0.7752183851775053,0.7874418148274545,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,24,1152,48,48,1.0,0.0,0.0,13,0.43956896638777815,0.7245638507080241,0.7772387112313001,0.7874418148274545,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,25,1200,48,48,1.0,0.0,0.0,20,0.4435374989518847,0.725224118741052,0.778477000155534,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,26,1248,48,48,1.0,0.0,0.0,28,0.4512172899041362,0.7310372150478653,0.7868417939522215,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,27,1296,48,48,1.0,0.0,0.0,27,0.4518090244927351,0.7310372150478653,0.7868417939522215,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,28,1344,48,48,1.0,0.0,0.0,18,0.4564312420844674,0.7310372150478653,0.7940795793623303,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,29,1392,48,48,1.0,0.0,0.0,28,0.4628143082618019,0.7313353076381618,0.80514953970171,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
IA-NSGA-III,5,1809040,30,1440,48,48,1.0,0.0,0.0,30,0.4666408257347269,0.7372345866157058,0.80514953970171,0.7920101863729383,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,1,48,48,0,0.0,0.480290049921793,0.9201801430242638,11,0.19404973250780444,0.5327447578717304,0.5354811264608165,0.6826357346561129,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,2,96,48,0,0.0,0.297878560070626,0.40773939530978187,10,0.1972129342315948,0.5340999828663013,0.5448413253053254,0.6794786185608379,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,3,144,48,0,0.0,0.2158410293954305,0.29721845720228535,1,0.20413664491891714,0.540170651883725,0.5615139884432719,0.6730222280908158,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,4,192,48,0,0.0,0.16128684814745106,0.21976776367480189,2,0.205741561888692,0.540170651883725,0.5615139884432719,0.6796772482459035,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,5,240,48,1,0.020833333333333332,0.11260078213933696,0.1567675438089271,1,0.15639773245328228,0.490806119007867,0.4882928728577937,0.6525895246278705,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,6,288,48,3,0.0625,0.07172921873166645,0.1299141511673807,2,0.17679784615018804,0.4937184077082366,0.5441421394280362,0.658400289963042,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,7,336,48,10,0.20833333333333334,0.03259757370755511,0.07111247417569433,4,0.1845531828497484,0.5113537064710248,0.5441421394280362,0.6647840718757219,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,8,384,48,22,0.4583333333333333,0.0076565293770468985,0.028741692717397793,3,0.19334573699704574,0.5137379261600618,0.5639300154490173,0.6681055182198365,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,9,432,48,48,1.0,0.0,0.0,8,0.19617693368717667,0.5217341097425336,0.5639300154490173,0.6681055182198365,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,10,480,48,48,1.0,0.0,0.0,8,0.20101111147227246,0.5316343434912447,0.5656678833009857,0.6700968728910236,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,11,528,48,48,1.0,0.0,0.0,10,0.20286772237268602,0.5316343434912447,0.5710851914321389,0.6700968728910236,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,12,576,48,48,1.0,0.0,0.0,13,0.20374439444167297,0.5317021584738667,0.5710851914321389,0.6726218289997977,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,13,624,48,48,1.0,0.0,0.0,12,0.20931248170904765,0.5378340036268789,0.571895017874125,0.6825341781620414,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,14,672,48,48,1.0,0.0,0.0,15,0.21375768521055624,0.5400461710765695,0.5812259910761676,0.6825341781620414,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,15,720,48,48,1.0,0.0,0.0,11,0.21843064786570734,0.5477281622154034,0.5853179582813746,0.6825341781620414,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,16,768,48,48,1.0,0.0,0.0,14,0.2321224925715349,0.5643452259273298,0.6024289555862754,0.6855984858187325,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,17,816,48,48,1.0,0.0,0.0,17,0.23261568162078383,0.5643452259273298,0.6024289555862754,0.6866818698874287,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,18,864,48,48,1.0,0.0,0.0,15,0.23325712774827584,0.5643452259273298,0.6024289555862754,0.6878089983865283,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,19,912,48,48,1.0,0.0,0.0,9,0.24057646539439131,0.570117149740923,0.6151489287328298,0.6884353497055882,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,20,960,48,48,1.0,0.0,0.0,15,0.25462982740965723,0.5828396301855803,0.6287254497952904,0.7008142278323284,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,21,1008,48,48,1.0,0.0,0.0,19,0.2548552297345904,0.5828396301855803,0.6287254497952904,0.7008142278323284,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,22,1056,48,48,1.0,0.0,0.0,13,0.2560377078450751,0.5830833522224552,0.6297791970556724,0.7008142278323284,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,23,1104,48,48,1.0,0.0,0.0,11,0.2562581790138129,0.5830833522224552,0.6297791970556724,0.7008142278323284,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,24,1152,48,48,1.0,0.0,0.0,14,0.2603621796945292,0.5896463413956404,0.6325229664632065,0.7008142278323284,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,25,1200,48,48,1.0,0.0,0.0,17,0.26135695490673577,0.5896463413956404,0.6325229664632065,0.703335191637297,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,26,1248,48,48,1.0,0.0,0.0,19,0.265043126004224,0.5926387923427753,0.6371763967038776,0.7043638580761269,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,27,1296,48,48,1.0,0.0,0.0,25,0.26722244431042275,0.5976171472090391,0.6371763967038776,0.7043638580761269,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,28,1344,48,48,1.0,0.0,0.0,16,0.26958619947415124,0.5999085902198671,0.6395763617990996,0.7043638580761269,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,29,1392,48,48,1.0,0.0,0.0,15,0.27122102730718545,0.601224637633602,0.6395763617990996,0.7070210763836097,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,1,1909036,30,1440,48,48,1.0,0.0,0.0,27,0.2715386090864574,0.601224637633602,0.6395763617990996,0.7076562658505109,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,1,48,48,0,0.0,0.4644313706377634,0.9647774382813656,6,0.22616074896410357,0.570227098036567,0.5804776248122798,0.689224790175966,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,2,96,48,2,0.041666666666666664,0.24985234387478897,0.3780186301761761,1,0.17030345912114292,0.5126252082552489,0.5043890520570634,0.658654796794551,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,3,144,48,6,0.125,0.15339678943498572,0.25000436617830757,1,0.1791381125302817,0.5259564376931046,0.5135782638953402,0.663180249676509,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,4,192,48,12,0.25,0.06833511743343677,0.16408261067467178,3,0.1858021608630395,0.5259564376931046,0.5135782638953402,0.6911822997006895,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,5,240,48,29,0.6041666666666666,0.010637147878848438,0.04717864832423002,5,0.18968190371231997,0.5259564376931046,0.5249743831023022,0.6911822997006895,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,6,288,48,48,1.0,0.0,0.0,7,0.1928794382804095,0.5298277641834094,0.5300316867757981,0.6911822997006895,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,7,336,48,48,1.0,0.0,0.0,11,0.19677744671091557,0.5298277641834094,0.5408073559300833,0.6911822997006895,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,8,384,48,48,1.0,0.0,0.0,11,0.20128330673341666,0.5329130485567952,0.5497107812454195,0.6911822997006895,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,9,432,48,48,1.0,0.0,0.0,12,0.20158707279724417,0.5329130485567952,0.5497107812454195,0.691659230709595,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,10,480,48,48,1.0,0.0,0.0,16,0.20295578810264533,0.5345193098189344,0.5515585177599321,0.691659230709595,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,11,528,48,48,1.0,0.0,0.0,6,0.20646214209322092,0.5427912663206677,0.5515585177599321,0.691659230709595,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,12,576,48,48,1.0,0.0,0.0,6,0.21707824225372258,0.5557247440005776,0.5673169690133362,0.691659230709595,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,13,624,48,48,1.0,0.0,0.0,8,0.2174537132336417,0.5557247440005776,0.5673169690133362,0.691659230709595,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,14,672,48,48,1.0,0.0,0.0,6,0.22044455542558336,0.5557247440005776,0.5673169690133362,0.7020251591498541,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,15,720,48,48,1.0,0.0,0.0,14,0.22220074306196977,0.560361602672284,0.5673169690133362,0.7020251591498541,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,16,768,48,48,1.0,0.0,0.0,21,0.22791728885233362,0.5645359902434627,0.577769732633647,0.7020251591498541,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,17,816,48,48,1.0,0.0,0.0,20,0.23556909090802686,0.5747548546686105,0.5867107421233979,0.7020251591498541,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,18,864,48,48,1.0,0.0,0.0,12,0.23616901549455804,0.5747548546686105,0.5867107421233979,0.7026849554414433,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,19,912,48,48,1.0,0.0,0.0,13,0.24266502355757036,0.5854805588208986,0.5904169371258091,0.7040867417495005,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,20,960,48,48,1.0,0.0,0.0,18,0.24412386772917366,0.5854805588208986,0.5904169371258091,0.7088338713568868,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,21,1008,48,48,1.0,0.0,0.0,18,0.2496613918245902,0.588480325504374,0.6007568515869347,0.7088338713568868,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,22,1056,48,48,1.0,0.0,0.0,11,0.251533505728253,0.588480325504374,0.6023632416966224,0.7118666565833542,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,23,1104,48,48,1.0,0.0,0.0,18,0.2527575858737195,0.588480325504374,0.6032666530474916,0.714020317221332,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,24,1152,48,48,1.0,0.0,0.0,22,0.2541015553515433,0.5898863328581962,0.6032666530474916,0.7159368622205375,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,25,1200,48,48,1.0,0.0,0.0,11,0.27399867443938347,0.6073974694941843,0.6338735837566911,0.7159368622205375,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,26,1248,48,48,1.0,0.0,0.0,14,0.27452319207401343,0.6073974694941843,0.6338735837566911,0.716163835618623,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,27,1296,48,48,1.0,0.0,0.0,18,0.2792331209261436,0.6158505011343937,0.6347735027889899,0.717465307262253,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,28,1344,48,48,1.0,0.0,0.0,20,0.2802551330207457,0.6158505011343937,0.6347735027889899,0.7198270265377308,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,29,1392,48,48,1.0,0.0,0.0,15,0.2805506567880041,0.6158505011343937,0.6347735027889899,0.7202450970332356,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,2,1909037,30,1440,48,48,1.0,0.0,0.0,12,0.28116288666871436,0.6158505011343937,0.6347735027889899,0.7212843846176067,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,1,48,48,0,0.0,0.5047065695385886,1.013111129128122,3,0.20264896657177447,0.547737177457474,0.5384856459524544,0.6874424260831761,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,2,96,48,1,0.020833333333333332,0.26377999633852695,0.4287070684252321,1,0.16280759507376255,0.4958403793920967,0.5139685049913911,0.6388461220408777,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,3,144,48,1,0.020833333333333332,0.16146149172475655,0.2453493089413341,1,0.16280759507376255,0.4958403793920967,0.5139685049913911,0.6388461220408777,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,4,192,48,3,0.0625,0.08815364930001428,0.1685216017151332,2,0.17237123980767996,0.49862207499580263,0.5139685049913911,0.6732465840765545,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,5,240,48,10,0.20833333333333334,0.030712064154923304,0.07183822201699841,5,0.1796357720790336,0.49862207499580263,0.5195911204254057,0.6956454307048645,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,6,288,48,22,0.4583333333333333,0.008401809433105556,0.027064321356778498,5,0.17971029328054514,0.4986808255474815,0.5195911204254057,0.6956454307048645,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,7,336,48,44,0.9166666666666666,0.00018656049398236194,0.0066525923268263565,3,0.19472042537320536,0.5170921011476988,0.5436263406780234,0.6956454307048645,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,8,384,48,48,1.0,0.0,0.0,5,0.19632503419423394,0.5206148676946373,0.5442023221494755,0.6956454307048645,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,9,432,48,48,1.0,0.0,0.0,8,0.19857774988390733,0.5206148676946373,0.5490994362344138,0.6974296636393164,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,10,480,48,48,1.0,0.0,0.0,11,0.20335759544493953,0.5287596566459234,0.553982934224603,0.6974296636393164,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,11,528,48,48,1.0,0.0,0.0,10,0.20575232156905657,0.5287596566459234,0.553982934224603,0.7060709099734468,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,12,576,48,48,1.0,0.0,0.0,18,0.20899283426307197,0.5351441000514239,0.556239729684129,0.7060709099734468,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,13,624,48,48,1.0,0.0,0.0,20,0.21783224642146898,0.5462644335651232,0.5675942823561916,0.7079545586443879,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,14,672,48,48,1.0,0.0,0.0,18,0.22398660771883283,0.5468953646263108,0.5783942238092165,0.7140009613503673,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,15,720,48,48,1.0,0.0,0.0,21,0.2242669444531191,0.5468953646263108,0.5783942238092165,0.7140009613503673,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,16,768,48,48,1.0,0.0,0.0,9,0.22590055249443683,0.549574865674422,0.5783942238092165,0.7140009613503673,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,17,816,48,48,1.0,0.0,0.0,10,0.23052398638203828,0.5537918061401579,0.585461947546718,0.7140009613503673,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,18,864,48,48,1.0,0.0,0.0,9,0.23121962893792525,0.5551001847968149,0.585461947546718,0.7140009613503673,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,19,912,48,48,1.0,0.0,0.0,15,0.23259020217857435,0.5551001847968149,0.585461947546718,0.7184822319551438,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,20,960,48,48,1.0,0.0,0.0,10,0.23704175222225554,0.5574199726687649,0.5938085686605239,0.7184822319551438,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,21,1008,48,48,1.0,0.0,0.0,15,0.2398111067223802,0.5640372686184849,0.5938085686605239,0.7184822319551438,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,22,1056,48,48,1.0,0.0,0.0,14,0.24111423850942104,0.5640372686184849,0.5965418152587766,0.7184822319551438,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,23,1104,48,48,1.0,0.0,0.0,9,0.24197749759119275,0.5640372686184849,0.597505482016598,0.7190457952249529,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,24,1152,48,48,1.0,0.0,0.0,11,0.24781262966025946,0.5709675965533624,0.6048978203137256,0.7190457952249529,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,25,1200,48,48,1.0,0.0,0.0,20,0.24982169015088052,0.5734577728610046,0.6048978203137256,0.7214062538071251,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,26,1248,48,48,1.0,0.0,0.0,17,0.2540700773876272,0.5764892187480464,0.6120092223779391,0.7214062538071251,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,27,1296,48,48,1.0,0.0,0.0,14,0.2584977158079606,0.5799521670942925,0.6178030805787148,0.722854263769225,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,28,1344,48,48,1.0,0.0,0.0,13,0.26682844218297275,0.587063450435005,0.6280098749867254,0.7259497599111548,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,29,1392,48,48,1.0,0.0,0.0,18,0.270729733921872,0.5912905422783385,0.6325220128094031,0.7259497599111548,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,3,1909038,30,1440,48,48,1.0,0.0,0.0,9,0.27095864445406226,0.5912905422783385,0.6325220128094031,0.7259497599111548,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,1,48,48,0,0.0,0.5136354644431025,1.0454802254145072,6,0.20621535952399472,0.5455793380575757,0.5519978574427647,0.6881332367348527,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,2,96,48,1,0.020833333333333332,0.2799789082203882,0.43352489643788394,1,0.17682894926819712,0.49654945322006,0.5429737318757814,0.6558613500232758,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,3,144,48,4,0.08333333333333333,0.15738809260826844,0.259124542146449,2,0.19578772090838747,0.5260748386434759,0.5584431403257799,0.6691547495736816,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,4,192,48,9,0.1875,0.06996599379151099,0.16671910273991553,4,0.19895588493512362,0.5339323456243389,0.5584431403257799,0.6691547495736816,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,5,240,48,21,0.4375,0.01611737774494122,0.05164224608216328,4,0.2035722888883942,0.5450292826150869,0.5584431403257799,0.6692931592701163,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,6,288,48,46,0.9583333333333334,0.00024112619353728235,0.005930661555651806,6,0.20513122715010776,0.5450292826150869,0.5584431403257799,0.6753324206133484,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,7,336,48,48,1.0,0.0,0.0,6,0.20746383127287876,0.5506896786994936,0.5584431403257799,0.6753324206133484,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,8,384,48,48,1.0,0.0,0.0,6,0.2136198664934263,0.5521816627324917,0.5692557703821399,0.6804106255540725,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,9,432,48,48,1.0,0.0,0.0,8,0.214635424152368,0.5521816627324917,0.5718773754216857,0.6804106255540725,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,10,480,48,48,1.0,0.0,0.0,14,0.2156363118998776,0.5546506991302693,0.5718773754216857,0.6804106255540725,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,11,528,48,48,1.0,0.0,0.0,18,0.2167056129675418,0.5558934901780483,0.5736545915214469,0.6804106255540725,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,12,576,48,48,1.0,0.0,0.0,9,0.23670312589051173,0.5768213183330057,0.597736746181446,0.6887920645393732,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,13,624,48,48,1.0,0.0,0.0,14,0.2368925396657603,0.5768213183330057,0.597736746181446,0.6887920645393732,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,14,672,48,48,1.0,0.0,0.0,12,0.23698554343291733,0.5768213183330057,0.597736746181446,0.6887920645393732,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,15,720,48,48,1.0,0.0,0.0,13,0.23841032659087535,0.5768213183330057,0.597736746181446,0.6934915089408059,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,16,768,48,48,1.0,0.0,0.0,14,0.24124932464469298,0.5792710339470445,0.6006702324998572,0.6948392329656776,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,17,816,48,48,1.0,0.0,0.0,16,0.24141129766565453,0.5792710339470445,0.6006702324998572,0.6950231571305028,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,18,864,48,48,1.0,0.0,0.0,17,0.2541520639693411,0.5880869730105345,0.6217588827476652,0.6977600078671156,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,19,912,48,48,1.0,0.0,0.0,16,0.2544481040748346,0.5880869730105345,0.6217588827476652,0.6977600078671156,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,20,960,48,48,1.0,0.0,0.0,2,0.26135705147913346,0.594981976588113,0.6292577032838849,0.6983070158993923,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,21,1008,48,48,1.0,0.0,0.0,2,0.2619727604674652,0.594981976588113,0.6292577032838849,0.700093432561796,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,22,1056,48,48,1.0,0.0,0.0,4,0.26796149462846497,0.6031849398944193,0.6292577032838849,0.7067663586325467,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,23,1104,48,48,1.0,0.0,0.0,6,0.27262739239320855,0.6095350842408374,0.633691687169482,0.7067663586325467,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,24,1152,48,48,1.0,0.0,0.0,10,0.27978754203922573,0.612139880155677,0.647890747095383,0.7067663586325467,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,25,1200,48,48,1.0,0.0,0.0,10,0.2800243392653541,0.6121482757979213,0.647890747095383,0.7067663586325467,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,26,1248,48,48,1.0,0.0,0.0,9,0.2911474919028107,0.6266094274013245,0.6583883128405761,0.7067663586325467,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,27,1296,48,48,1.0,0.0,0.0,6,0.29237938233798527,0.6266094274013245,0.6583883128405761,0.709811114840395,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,28,1344,48,48,1.0,0.0,0.0,7,0.2925581727587462,0.6266094274013245,0.6583883128405761,0.7101465172337239,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,29,1392,48,48,1.0,0.0,0.0,9,0.29402793450876713,0.6266094274013245,0.6583883128405761,0.7137715989107045,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,4,1909039,30,1440,48,48,1.0,0.0,0.0,16,0.29426809763431344,0.6266094274013245,0.6583883128405761,0.7141719888918807,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,1,48,48,0,0.0,0.4321860913965487,0.9246000410611737,10,0.21023998057966314,0.549366593398782,0.5691056528528834,0.6783272567176114,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,2,96,48,1,0.020833333333333332,0.25455603393837883,0.3884701078930508,1,0.16165444116246894,0.49651236679206445,0.49254962285634285,0.6610093149616496,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,3,144,48,2,0.041666666666666664,0.15217181600925214,0.2740921123559119,2,0.16611052220206357,0.49651236679206445,0.5065335821797305,0.6610093149616496,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,4,192,48,4,0.08333333333333333,0.07232083323788784,0.1492742720321525,4,0.1720313855248617,0.49651236679206445,0.5250288803395115,0.6610093149616496,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,5,240,48,13,0.2708333333333333,0.025139116245988868,0.07481400641462344,3,0.17626162571946336,0.5030758830181277,0.5250288803395115,0.6679261474100917,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,6,288,48,30,0.625,0.0036877570015738472,0.020034218384142877,3,0.186668771884487,0.514546415107321,0.5336087759776363,0.6804423412243122,经过处理的数据 / public-data surrogate; not author-run logs
