algorithm,run_id,seed,elapsed_seconds,population,generations,function_evaluations,feasible_fraction,non_dominated_count,data_status,hypervolume,igd_to_pooled_reference,metric_population
IA-NSGA-III,30,1809065,0.1196180000260938,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.551263369710942,0.017585765215144763,feasible
NSGA-III,1,1909036,0.10889740000129677,48,30,1440,1.0,27,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3396171871418373,0.1996340976199731,feasible
NSGA-III,2,1909037,0.11093940000864677,48,30,1440,1.0,12,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3508013996969388,0.1918495034135745,feasible
NSGA-III,3,1909038,0.10876189998816699,48,30,1440,1.0,9,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3390335660555999,0.19857994686507094,feasible
NSGA-III,4,1909039,0.10894569999072701,48,30,1440,1.0,16,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.36587519974685845,0.1637403959094035,feasible
NSGA-III,5,1909040,0.11046799999894574,48,30,1440,1.0,15,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35481179848536193,0.18622062601979852,feasible
NSGA-III,6,1909041,0.10684570000739768,48,30,1440,1.0,32,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35724694768286736,0.1892035236970745,feasible
NSGA-III,7,1909042,0.10880620000534691,48,30,1440,1.0,18,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3543137961202364,0.1822340646348521,feasible
NSGA-III,8,1909043,0.10811709999688901,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3491329865315727,0.18707058781650876,feasible
NSGA-III,9,1909044,0.1057446000049822,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.37566121634021066,0.1609245009877324,feasible
NSGA-III,10,1909045,0.11132359999464825,48,30,1440,1.0,9,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3677528309257499,0.17234697611499822,feasible
NSGA-III,11,1909046,0.10889130001305602,48,30,1440,1.0,23,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3547393479592493,0.18827386024787887,feasible
NSGA-III,12,1909047,0.10395940000307746,48,30,1440,1.0,12,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3717394461838466,0.15900636215436362,feasible
NSGA-III,13,1909048,0.10766430001240224,48,30,1440,1.0,23,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.34890106394528764,0.18652089082531545,feasible
NSGA-III,14,1909049,0.11155430000508204,48,30,1440,1.0,9,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3556783079091533,0.17619506389990233,feasible
NSGA-III,15,1909050,0.11032310000155121,48,30,1440,1.0,9,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3273595109260026,0.21109113092632406,feasible
NSGA-III,16,1909051,0.1110900999919977,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3837321100627981,0.15895662938852062,feasible
NSGA-III,17,1909052,0.12031060000299476,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3340164384534196,0.20114734383837216,feasible
NSGA-III,18,1909053,0.11215130001073703,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.350210292421378,0.19074736919100427,feasible
NSGA-III,19,1909054,0.11093880000407808,48,30,1440,1.0,21,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3379243642084424,0.20640876779661238,feasible
NSGA-III,20,1909055,0.1083504999987781,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3490067743760698,0.18457649115208571,feasible
