variable_id,region_id,province_code,province_en,province_zh,sector_id,sector_en,sector_zh,mode_id,mode_en,mode_zh,official_2024_sector_tonnes,paper_calibrated_sector_tonnes,assumed_mode_share,baseline_sector_mode_processed_tonnes,upper_bound_processed_tonnes,region_share_processed,digital_index_processed,income_multiplier_processed,social_need_multiplier_processed,ecological_pressure_index_processed,ecological_quality_multiplier_processed,freight_index_processed,logistics_cost_multiplier_processed,workforce_processed_people,cold_capacity_processed_tonnes,power_capacity_processed_kw,income_coefficient_proxy,marginal_value_coefficient_proxy,supply_chain_cost_coefficient_proxy,ecological_weight_proxy,fleet_power_coefficient_proxy,official_source,data_status
x_r01_s1_m1,r01,CN-BJ,Beijing,北京,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,57000.0,55130.38140672783,0.62,34180.83647217126,41017.00376660551,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s1_m2,r01,CN-BJ,Beijing,北京,1,marine_capture,海洋捕捞,2,deep_processing,深加工,57000.0,55130.38140672783,0.38,20949.544934556576,25139.45392146789,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s2_m1,r01,CN-BJ,Beijing,北京,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,2000.0,1934.3993476044852,0.67,1296.0475628950053,1555.2570754740063,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s2_m2,r01,CN-BJ,Beijing,北京,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,2000.0,1934.3993476044852,0.33,638.3517847094802,766.0221416513762,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s3_m1,r01,CN-BJ,Beijing,北京,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s3_m2,r01,CN-BJ,Beijing,北京,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s4_m1,r01,CN-BJ,Beijing,北京,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,12000.0,11606.396085626911,0.78,9052.988946788992,10863.58673614679,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r01_s4_m2,r01,CN-BJ,Beijing,北京,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,12000.0,11606.396085626911,0.22,2553.4071388379207,3064.0885666055046,0.0009650016989466531,0.95,1.45,0.65,0.0,1.0,0.30376755661287425,1.0588697330161376,54160.185183365764,16950.02846284176,71141.80136614073,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s1_m1,r02,CN-TJ,Tianjin,天津,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,33000.0,31917.589235474006,0.62,19788.905325993885,23746.68639119266,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s1_m2,r02,CN-TJ,Tianjin,天津,1,marine_capture,海洋捕捞,2,deep_processing,深加工,33000.0,31917.589235474006,0.38,12128.683909480122,14554.420691376146,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s2_m1,r02,CN-TJ,Tianjin,天津,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,3000.0,2901.599021406728,0.67,1944.0713443425077,2332.885613211009,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s2_m2,r02,CN-TJ,Tianjin,天津,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,3000.0,2901.599021406728,0.33,957.5276770642203,1149.0332124770644,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s3_m1,r02,CN-TJ,Tianjin,天津,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,12000.0,11606.396085626911,0.74,8588.733103363915,10306.479724036697,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s3_m2,r02,CN-TJ,Tianjin,天津,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,12000.0,11606.396085626911,0.26,3017.662982262997,3621.195578715596,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s4_m1,r02,CN-TJ,Tianjin,天津,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,251000.0,242767.1181243629,0.78,189358.35213700306,227230.02256440368,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r02_s4_m2,r02,CN-TJ,Tianjin,天津,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,251000.0,242767.1181243629,0.22,53408.76598735984,64090.519184831806,0.004063880394155624,0.35692644996995165,1.2969211405334753,0.7710569044997294,0.3020864039198392,0.8942697586280562,0.545956602640144,0.9862130192079567,64372.097385785164,86789.75282040631,57948.43772349912,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s1_m1,r03,CN-HE,Hebei,河北,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,221000.0,213751.12791029562,0.62,132525.69930438328,159030.83916525994,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s1_m2,r03,CN-HE,Hebei,河北,1,marine_capture,海洋捕捞,2,deep_processing,深加工,221000.0,213751.12791029562,0.38,81225.42860591234,97470.5143270948,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s2_m1,r03,CN-HE,Hebei,河北,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,45000.0,43523.98532110092,0.67,29161.070165137615,34993.284198165136,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s2_m2,r03,CN-HE,Hebei,河北,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,45000.0,43523.98532110092,0.33,14362.915155963303,17235.49818715596,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s3_m1,r03,CN-HE,Hebei,河北,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,633000.0,612237.3935168196,0.74,453055.6712024465,543666.8054429358,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s3_m2,r03,CN-HE,Hebei,河北,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,633000.0,612237.3935168196,0.26,159181.7223143731,191018.0667772477,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s4_m1,r03,CN-HE,Hebei,河北,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,281000.0,271783.1083384302,0.78,211990.82450397554,254388.98940477063,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r03_s4_m2,r03,CN-HE,Hebei,河北,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,281000.0,271783.1083384302,0.22,59792.28383445464,71750.74060134556,0.016038056405028884,0.27551726499480167,0.8390618192380307,1.191807298427809,0.4260619545237897,0.8508783159166736,0.8900091437354352,0.8829972568793694,295759.58640159277,428901.18800469633,369641.65378090704,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s1_m1,r04,CN-SX,Shanxi,山西,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s1_m2,r04,CN-SX,Shanxi,山西,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s2_m1,r04,CN-SX,Shanxi,山西,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,0.0,0.0,0.67,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s2_m2,r04,CN-SX,Shanxi,山西,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,0.0,0.0,0.33,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s3_m1,r04,CN-SX,Shanxi,山西,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s3_m2,r04,CN-SX,Shanxi,山西,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s4_m1,r04,CN-SX,Shanxi,山西,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,58000.0,56097.58108053007,0.78,43756.11324281346,52507.33589137615,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r04_s4_m2,r04,CN-SX,Shanxi,山西,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,58000.0,56097.58108053007,0.22,12341.467837716616,14809.761405259938,0.0007883112470268434,0.33646588774533553,0.7852301883138888,1.2735119139360687,0.4634170392351918,0.8378040362676829,0.8479776012003475,0.8956067196398957,79011.19146569182,20562.85288681359,3298.3409106604013,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s1_m1,r05,CN-NM,Inner Mongolia,内蒙古,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s1_m2,r05,CN-NM,Inner Mongolia,内蒙古,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s2_m1,r05,CN-NM,Inner Mongolia,内蒙古,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,11000.0,10639.196411824669,0.67,7128.261595922529,8553.913915107034,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s2_m2,r05,CN-NM,Inner Mongolia,内蒙古,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,11000.0,10639.196411824669,0.33,3510.934815902141,4213.121779082569,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s3_m1,r05,CN-NM,Inner Mongolia,内蒙古,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s3_m2,r05,CN-NM,Inner Mongolia,内蒙古,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s4_m1,r05,CN-NM,Inner Mongolia,内蒙古,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,104000.0,100588.76607543323,0.78,78459.23753883793,94151.08504660551,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r05_s4_m2,r05,CN-NM,Inner Mongolia,内蒙古,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,104000.0,100588.76607543323,0.22,22129.52853659531,26555.43424391437,0.001563030920829086,0.47256080998864214,0.9700585757854481,1.0308655837512788,0.5896268915409931,0.7936305879606524,0.8734355995734412,0.8879693201279676,63722.447961912054,41394.1349106723,19050.762156400597,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s1_m1,r06,CN-LN,Liaoning,辽宁,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,697000.0,674138.1726401631,0.62,417965.6670369011,501558.8004442813,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s1_m2,r06,CN-LN,Liaoning,辽宁,1,marine_capture,海洋捕捞,2,deep_processing,深加工,697000.0,674138.1726401631,0.38,256172.505603262,307407.00672391435,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s2_m1,r06,CN-LN,Liaoning,辽宁,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,33000.0,31917.589235474006,0.67,21384.784787767585,25661.741745321102,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s2_m2,r06,CN-LN,Liaoning,辽宁,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,33000.0,31917.589235474006,0.33,10532.804447706423,12639.365337247707,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s3_m1,r06,CN-LN,Liaoning,辽宁,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,3823000.0,3697604.3529459736,0.74,2736227.2211800204,3283472.665416024,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s3_m2,r06,CN-LN,Liaoning,辽宁,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,3823000.0,3697604.3529459736,0.26,961377.1317659531,1153652.5581191438,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s4_m1,r06,CN-LN,Liaoning,辽宁,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,806000.0,779562.9370846075,0.78,608059.0909259939,729670.9091111926,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r06_s4_m2,r06,CN-LN,Liaoning,辽宁,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,806000.0,779562.9370846075,0.22,171503.84615861365,205804.61539033637,0.07283724091063541,0.3180388610104413,0.9644188410708234,1.0368938861560084,0.573416144828374,0.7993043493100691,0.8052438264394459,0.9084268520681662,729432.4449158771,1851206.9893364627,1135027.348894327,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s1_m1,r07,CN-JL,Jilin,吉林,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s1_m2,r07,CN-JL,Jilin,吉林,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s2_m1,r07,CN-JL,Jilin,吉林,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,18000.0,17409.594128440367,0.67,11664.428066055047,13997.313679266055,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s2_m2,r07,CN-JL,Jilin,吉林,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,18000.0,17409.594128440367,0.33,5745.166062385321,6894.199274862385,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s3_m1,r07,CN-JL,Jilin,吉林,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s3_m2,r07,CN-JL,Jilin,吉林,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s4_m1,r07,CN-JL,Jilin,吉林,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,248000.0,239865.51910295617,0.78,187095.10490030583,224514.12588036698,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r07_s4_m2,r07,CN-JL,Jilin,吉林,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,248000.0,239865.51910295617,0.22,52770.414202650354,63324.497043180425,0.003615358477743799,0.2552416217657208,0.7580481192815994,1.3191774698256593,0.6072491935897149,0.7874627822435998,0.5340449651791621,0.9897865104462513,80342.8853066398,76536.74573681912,35599.33465643813,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
