algorithm,run_id,seed,solution_id,feasible,total_constraint_violation,total_supply_tonnes,capture_tonnes,aquaculture_tonnes,processed_tonnes,data_status,social_reliability,economic_efficiency,ecological_security,g_national_capture_tac,g_capture_share,g_national_processing_capacity,g_national_total_supply,g_regional_cold_storage,g_minimum_supply,g_fleet_power
IA-NSGA-III,1,1809036,11,True,0.0,59763181.45669495,4370077.239503475,55393104.21719147,16350637.962142317,经过处理的数据 / public-data surrogate; not author-run logs,0.6954890292410196,0.7204356358812392,0.7712654446472742,-0.6655280094673437,-0.20687676370324964,-0.37900719803896443,-0.23652536764807963,-1.1102230246251565e-16,-0.3093775419250826,-0.5313156956606384
IA-NSGA-III,1,1809036,12,True,0.0,61681470.3438674,5032173.454549396,56649296.88931802,17786339.34163744,经过处理的数据 / public-data surrogate; not author-run logs,0.709799547235902,0.7612868633419216,0.7535881976197936,-0.6148532440493053,-0.19841677206305908,-0.32447964844143273,-0.2120192274597431,-0.001564576680841201,-0.3308558461738488,-0.49128849699769794
IA-NSGA-III,1,1809036,13,True,0.0,63256044.12257132,5801858.279654339,57454185.84291698,18790958.823176537,经过处理的数据 / public-data surrogate; not author-run logs,0.7291167484635027,0.7799608906004858,0.7330901026819499,-0.555943984229248,-0.1882797800568738,-0.2863244725889631,-0.1919040477202234,0.0,-0.34751222823824224,-0.4464494284988607
IA-NSGA-III,1,1809036,14,True,0.0,60272534.2464846,4405999.861960946,55866534.384523645,17138976.619814966,经过处理的数据 / public-data surrogate; not author-run logs,0.6954841501895535,0.743787432445209,0.7711112942487874,-0.6627786047360285,-0.2068987123729923,-0.3490663093069264,-0.2300183858502003,0.0,-0.3152138731845793,-0.5287408263691891
IA-NSGA-III,1,1809036,15,True,0.0,60147383.86386749,4333153.758228482,55814230.10563902,16497965.19998765,经过处理的数据 / public-data surrogate; not author-run logs,0.6879271918508553,0.7454447039038754,0.7717027299824464,-0.6683540167900073,-0.20795773515210947,-0.373411749442611,-0.23161718196560677,-0.011079681137739383,-0.3137890190965643,-0.5274263518486733
IA-NSGA-III,1,1809036,16,True,0.0,59245552.02043033,4062004.847100957,55183547.17332937,16046826.47688819,经过处理的数据 / public-data surrogate; not author-run logs,0.6798982299909483,0.7301897596981441,0.7785889984510014,-0.6891069030813007,-0.21143780910843388,-0.390545875975124,-0.24313808360318712,0.0,-0.3033435612893425,-0.5487519184229025
IA-NSGA-III,1,1809036,17,True,0.0,61614081.21793693,5190472.9919792265,56423608.22595771,16948946.71637715,经过处理的数据 / public-data surrogate; not author-run logs,0.7006454916360779,0.7621546966738572,0.7494290516405575,-0.602737494490936,-0.19575833170959972,-0.3562835935783698,-0.21288012353137487,0.0,-0.33012398360677864,-0.48498914808148175
IA-NSGA-III,1,1809036,18,True,0.0,61594737.369176015,4740552.359630716,56854185.0095453,17092635.312789235,经过处理的数据 / public-data surrogate; not author-run logs,0.7105208812206868,0.7513936367137757,0.7612701068349755,-0.6371730070084255,-0.20303640599654477,-0.35082633959828724,-0.21312724119581372,0.0,-0.32991360881011356,-0.506541685667999
IA-NSGA-III,1,1809036,19,True,0.0,56709163.68409695,3866885.6457803994,52842278.03831655,16228428.605519576,经过处理的数据 / public-data surrogate; not author-run logs,0.6593634411871926,0.7030343712345488,0.7854601605233319,-0.7040407141057128,-0.21181197897184303,-0.38364867630854194,-0.2755404441432967,0.0,-0.2721847299685275,-0.5695547297489509
IA-NSGA-III,1,1809036,20,True,0.0,64182255.42123027,6133503.603787869,58048751.81744239,17575107.469079856,经过处理的数据 / public-data surrogate; not author-run logs,0.7361421264196962,0.7827682994247642,0.7243082190704838,-0.5305608924360252,-0.18443614728816432,-0.33250217775843705,-0.18007169854657312,-0.00019239924409120146,-0.3569282505091368,-0.42968593021093027
IA-NSGA-III,1,1809036,21,True,0.0,63597187.14528533,5682121.6665320285,57915065.47875329,17530349.66456986,经过处理的数据 / public-data surrogate; not author-run logs,0.7200328379312528,0.7869402895393562,0.7366435447182155,-0.5651082486428463,-0.19065451285523938,-0.3342020670530714,-0.18754594566645766,0.0,-0.35101225175711637,-0.45255975433884077
IA-NSGA-III,1,1809036,22,True,0.0,57837725.11672947,3859357.1756151076,53978367.94111436,15847006.304765798,经过处理的数据 / public-data surrogate; not author-run logs,0.6674805416587547,0.7170197626723062,0.7848542072680682,-0.704616919573911,-0.21327266645038234,-0.39813499199994984,-0.2611230720445571,-1.1102230246251565e-16,-0.2863862609274441,-0.5585155063872689
IA-NSGA-III,1,1809036,23,True,0.0,59965855.97589163,4696785.144288767,55269070.83160286,16798503.40345207,经过处理的数据 / public-data surrogate; not author-run logs,0.7015843032568381,0.7271645969780062,0.7632690661786191,-0.6405228122482881,-0.20167567580162554,-0.36199738986240215,-0.23393620070182353,-0.011791101173194152,-0.3117117298118198,-0.5157370566927342
IA-NSGA-III,1,1809036,24,True,0.0,63184915.00831618,5378105.608731951,57806809.399584234,18551407.61823071,经过处理的数据 / public-data surrogate; not author-run logs,0.7329582420129153,0.7771073250424535,0.7442332633186526,-0.5883766831426073,-0.19488307599964166,-0.2954225624810445,-0.1928127221420296,0.0,-0.34677770359321247,-0.463554545018505
IA-NSGA-III,1,1809036,25,True,0.0,61715222.657949165,4985819.433062726,56729403.22488645,17243733.5536858,经过处理的数据 / public-data surrogate; not author-run logs,0.7083975925397181,0.7573501452572869,0.753934885486811,-0.6184010353093065,-0.19921248569909306,-0.3450876693272561,-0.21158804165342404,0.0,-0.33122180391771194,-0.49148452348070004
IA-NSGA-III,1,1809036,26,True,0.0,62122787.1517816,5897899.944740206,56224887.20704139,18168981.79880965,经过处理的数据 / public-data surrogate; not author-run logs,0.71394316086668,0.7690962630152836,0.7306068313061166,-0.5485932567398202,-0.18506060311926845,-0.30994699153967753,-0.20638140531807614,0.0,-0.33560940884449175,-0.450572461308519
IA-NSGA-III,1,1809036,27,True,0.0,63129281.20935698,5923006.51033433,57206274.699022636,17547038.944315016,经过处理的数据 / public-data surrogate; not author-run logs,0.7218924100767546,0.7727709568009488,0.7292117552781558,-0.5466716790400494,-0.1861765571083926,-0.3335682127278974,-0.19352344391371934,0.0,-0.3462020398565473,-0.4443475263128728
IA-NSGA-III,1,1809036,28,True,0.0,62775845.26956135,5492920.5081137605,57282924.76144758,17853597.871252056,经过处理的数据 / public-data surrogate; not author-run logs,0.7254631606713661,0.7674323312647433,0.7408063704690792,-0.5795891112452731,-0.19249945764127915,-0.32192518770064293,-0.19803858798099017,0.0,-0.34252107474189974,-0.4643401306517525
IA-NSGA-III,1,1809036,29,True,0.0,61971367.85672663,5421073.507222895,56550294.349503726,17529495.358528286,经过处理的数据 / public-data surrogate; not author-run logs,0.7089425834069341,0.7662289999994697,0.7432987096195689,-0.585088055104787,-0.19252293285253883,-0.3342345133651796,-0.20831578678514795,0.0,-0.3339860534396779,-0.4705422645611427
IA-NSGA-III,1,1809036,30,True,0.0,60208273.4854866,4679772.935498526,55528500.54998806,16897611.762635127,经过处理的数据 / public-data surrogate; not author-run logs,0.6965030519400445,0.738734889809055,0.7631927675868824,-0.6418248732933408,-0.20227359024625413,-0.3582332812197089,-0.23083931706038285,0.0,-0.3144829955977865,-0.5169851163850854
IA-NSGA-III,1,1809036,31,True,0.0,58849221.07887578,4472798.459824773,54376422.619050995,16491176.004217654,经过处理的数据 / public-data surrogate; not author-run logs,0.6866549330794202,0.7122041039216634,0.7688898287293785,-0.6576660497929852,-0.20399562172913271,-0.3736696012594045,-0.2482012113102069,0.0,-0.2986517999162537,-0.5294287995779478
IA-NSGA-III,1,1809036,32,True,0.0,62289622.039154276,5433185.116395832,56856436.922758445,17517162.138021376,经过处理的数据 / public-data surrogate; not author-run logs,0.7148471081233327,0.7675985102666947,0.7432731400398027,-0.584161070567304,-0.19277543612352288,-0.3347029257401293,-0.2042500896619205,0.0,-0.3373888951508498,-0.46799125052874335
IA-NSGA-III,1,1809036,33,True,0.0,57685292.35819201,3988419.1192377917,53696873.23895423,15981650.470071064,经过处理的数据 / public-data surrogate; not author-run logs,0.6669575962284516,0.7072041303017902,0.7806008441324266,-0.6947389236439359,-0.21085899444745754,-0.39302124306402353,-0.26307040050743524,-0.004148047921145759,-0.2845005443724926,-0.5532114680876168
IA-NSGA-III,1,1809036,34,True,0.0,62702264.632490054,5528158.862409033,57174105.77008101,18490556.41250065,经过处理的数据 / public-data surrogate; not author-run logs,0.7300022235163567,0.767959187980981,0.7402781996616086,-0.5768920782505944,-0.1918347814897815,-0.2977336747958369,-0.19897858060633145,0.0,-0.3417495281563817,-0.46016720448096027
IA-NSGA-III,1,1809036,35,True,0.0,57393742.06919038,4021550.177174508,53372191.892015874,15983862.536405709,经过处理的数据 / public-data surrogate; not author-run logs,0.66485587292619,0.708811306492181,0.7809799836983481,-0.6922031764959506,-0.2099305110245927,-0.39293722938367326,-0.26679495539695197,-1.1102230246251565e-16,-0.2808659308144984,-0.5547641237751393
IA-NSGA-III,1,1809036,36,True,0.0,61958750.00503349,5389653.089703441,56569096.915330045,17653457.200416587,经过处理的数据 / public-data surrogate; not author-run logs,0.715735875493223,0.7588127542521836,0.743746938642022,-0.5874928752063862,-0.19301223654018865,-0.3295264761797987,-0.20847697983825653,0.0,-0.33385042021269096,-0.4764385405138669
IA-NSGA-III,1,1809036,37,True,0.0,60470217.505882025,4627955.17335609,55842262.33252594,16278493.687319217,经过处理的数据 / public-data surrogate; not author-run logs,0.6932488688833156,0.742557467024364,0.7636978109299968,-0.6457908421078182,-0.20346719816402314,-0.38174721805968626,-0.2274929822469811,-0.000453319869499591,-0.31745250831973226,-0.5112702434627194
IA-NSGA-III,1,1809036,38,True,0.0,59043135.76008783,4462752.802053877,54580382.95803396,16686391.358533012,经过处理的数据 / public-data surrogate; not author-run logs,0.6892014063417836,0.7102669612920214,0.7684006058800589,-0.6584349128969296,-0.20441538301441942,-0.3662553749678802,-0.24572395129262758,0.0,-0.30095522961874277,-0.5283567278588489
